shipment_id,created_at,origin_hub,destination_region,route_id,carrier,service_level,customer_segment,weight_kg,distance_km,promised_at,delivered_at,delay_hours,delivery_status,freight_revenue,operational_cost,contribution_margin,margin_pct
SHP-00792,2026-06-23 07:00:00,HUB-BH,Sul,R-SP-RJ,RotaSul,D+2,B2C,23.14,1459.7,2026-06-25 13:00:00,2026-06-25 05:02:00.188408418,-7.97,No prazo,162.56,133.13,29.43,18.1
SHP-00793,2026-07-02 18:00:00,HUB-PR,Nordeste,R-PR-CO,Nexo Log,Same Day,B2C,16.22,607.9,2026-07-03 06:00:00,2026-07-03 02:18:39.579221629,-3.69,No prazo,87.47,42.93,44.54,50.92
SHP-00794,2026-07-01 02:00:00,HUB-RJ,Sul,R-SP-PR,Nexo Log,D+1,B2C,7.76,1330.9,2026-07-02 08:00:00,2026-07-02 12:30:31.728491796,4.51,Atraso leve,104.74,70.84,33.9,32.37
SHP-00795,2026-07-30 16:00:00,HUB-SP,Sul,R-BH-GO,ViaCargo,D+2,SMB,4.51,748.9,2026-08-01 22:00:00,2026-08-02 03:40:50.333283671,5.68,Atraso leve,73.08,51.63,21.45,29.35
SHP-00796,2026-07-01 19:00:00,HUB-RJ,Sudeste,R-SP-BH,RotaSul,D+1,B2C,1.28,870.8,2026-07-03 01:00:00,2026-07-02 20:55:16.549838176,-4.08,No prazo,85.09,63.1,21.99,25.84
SHP-00797,2026-07-05 06:00:00,HUB-BH,Sul,R-PR-CO,ViaCargo,Same Day,B2C,9.56,201.8,2026-07-05 18:00:00,2026-07-05 16:14:13.864015519,-1.76,No prazo,49.91,34.14,15.77,31.6
SHP-00798,2026-07-22 15:00:00,HUB-RJ,Centro-Oeste,R-SP-RJ,Atlas Express,D+1,B2C,19.8,643.7,2026-07-23 21:00:00,2026-07-24 01:16:52.379740842,4.28,Atraso leve,105.48,66.42,39.06,37.03
SHP-00799,2026-07-03 21:00:00,HUB-BH,Nordeste,R-BH-GO,Nexo Log,D+2,SMB,18.93,938.7,2026-07-06 03:00:00,2026-07-06 08:31:30.632507945,5.53,Atraso leve,115.12,80.49,34.63,30.08
SHP-00800,2026-07-25 21:00:00,HUB-RJ,Sudeste,R-RJ-NE,ViaCargo,Econômico,B2C,20.4,687.8,2026-07-29 21:00:00,2026-07-30 03:47:22.279259625,6.79,Atraso leve,113.31,59.03,54.28,47.9
SHP-00801,2026-06-28 12:00:00,HUB-PR,Nordeste,R-BH-GO,Nexo Log,D+1,Enterprise,6.89,1021.2,2026-06-29 18:00:00,2026-06-29 19:37:23.009938443,1.62,Atraso leve,83.36,60.63,22.73,27.27
SHP-00802,2026-06-16 12:00:00,HUB-SP,Sudeste,R-SP-PR,Atlas Express,D+2,SMB,2.3,1524.9,2026-06-18 18:00:00,2026-06-18 10:00:00.000000000,-8.0,No prazo,119.34,74.63,44.71,37.46
SHP-00803,2026-07-11 01:00:00,HUB-SP,Nordeste,R-SP-BH,Atlas Express,D+2,SMB,12.22,368.4,2026-07-13 07:00:00,2026-07-13 05:14:27.621064227,-1.76,No prazo,66.95,54.11,12.84,19.18
SHP-00804,2026-06-18 22:00:00,HUB-RJ,Sul,R-PR-CO,Nexo Log,D+2,B2C,12.11,295.3,2026-06-21 04:00:00,2026-06-20 20:00:00.000000000,-8.0,No prazo,63.57,44.23,19.34,30.42
SHP-00805,2026-07-24 13:00:00,HUB-SP,Sul,R-PR-CO,ViaCargo,D+1,SMB,19.34,576.4,2026-07-25 19:00:00,2026-07-26 04:17:21.082031210,9.29,Atraso crítico,94.53,52.54,41.99,44.42
SHP-00806,2026-06-12 22:00:00,HUB-GO,Nordeste,R-SP-BH,Atlas Express,D+1,B2C,3.36,948.2,2026-06-14 04:00:00,2026-06-14 08:34:35.833013470,4.58,Atraso leve,90.08,50.92,39.16,43.47
SHP-00807,2026-06-01 20:00:00,HUB-RJ,Nordeste,R-BH-GO,Nexo Log,D+2,B2C,15.63,931.2,2026-06-04 02:00:00,2026-06-04 19:57:53.466519136,17.96,Atraso crítico,102.85,58.22,44.63,43.39
SHP-00808,2026-06-28 14:00:00,HUB-SP,Sul,R-SP-PR,ViaCargo,D+2,B2C,4.62,1547.9,2026-06-30 20:00:00,2026-07-01 08:49:54.508938645,12.83,Atraso crítico,125.07,63.86,61.21,48.94
SHP-00809,2026-06-27 12:00:00,HUB-RJ,Centro-Oeste,R-SP-PR,RotaSul,D+1,B2C,7.99,1403.8,2026-06-28 18:00:00,2026-06-28 14:51:16.615447025,-3.15,No prazo,113.11,56.98,56.13,49.62
SHP-00810,2026-07-15 17:00:00,HUB-BH,Nordeste,R-SP-RJ,RotaSul,D+1,B2C,5.32,1129.5,2026-07-16 23:00:00,2026-07-17 04:45:10.614717083,5.75,Atraso leve,99.9,76.48,23.42,23.44
SHP-00811,2026-07-18 22:00:00,HUB-RJ,Sudeste,R-RJ-NE,Nexo Log,D+1,B2C,17.84,986.4,2026-07-20 04:00:00,2026-07-19 23:09:20.293991039,-4.84,No prazo,103.12,53.96,49.16,47.67
SHP-00812,2026-07-21 17:00:00,HUB-PR,Nordeste,R-RJ-NE,Atlas Express,D+2,B2C,1.23,429.2,2026-07-23 23:00:00,2026-07-23 15:00:00.000000000,-8.0,No prazo,42.03,27.92,14.11,33.57
SHP-00813,2026-06-04 04:00:00,HUB-BH,Nordeste,R-RJ-NE,Atlas Express,Econômico,B2C,0.9,537.1,2026-06-08 04:00:00,2026-06-08 14:20:24.213587105,10.34,Atraso crítico,62.96,31.5,31.46,49.97
SHP-00814,2026-06-17 15:00:00,HUB-PR,Sul,R-SP-BH,Nexo Log,D+1,B2C,12.94,1458.6,2026-06-18 21:00:00,2026-06-18 23:37:11.314923834,2.62,Atraso leve,121.4,64.45,56.95,46.91
SHP-00815,2026-06-29 03:00:00,HUB-PR,Nordeste,R-BH-GO,ViaCargo,Same Day,B2C,8.74,1003.5,2026-06-29 15:00:00,2026-06-29 10:17:34.555615769,-4.71,No prazo,109.43,77.18,32.25,29.47
SHP-00816,2026-06-19 13:00:00,HUB-GO,Sudeste,R-PR-CO,Nexo Log,D+2,Enterprise,8.82,1575.8,2026-06-21 19:00:00,2026-06-21 22:06:15.576186791,3.1,Atraso leve,120.95,74.96,45.99,38.02
SHP-00817,2026-07-14 10:00:00,HUB-GO,Nordeste,R-PR-CO,RotaSul,Same Day,B2C,15.71,639.9,2026-07-14 22:00:00,2026-07-15 13:21:39.302384641,15.36,Atraso crítico,99.38,67.16,32.22,32.42
SHP-00818,2026-06-26 22:00:00,HUB-BH,Sudeste,R-RJ-NE,Atlas Express,D+1,B2C,16.69,484.2,2026-06-28 04:00:00,2026-06-28 09:45:26.519384634,5.76,Atraso leve,86.28,43.47,42.81,49.62
SHP-00819,2026-06-04 07:00:00,HUB-PR,Sudeste,R-SP-BH,Atlas Express,D+1,B2C,15.02,280.8,2026-06-05 13:00:00,2026-06-05 16:28:33.393940403,3.48,Atraso leve,67.06,47.87,19.19,28.62
SHP-00820,2026-06-14 03:00:00,HUB-GO,Sudeste,R-RJ-NE,RotaSul,D+1,B2C,7.03,1448.4,2026-06-15 09:00:00,2026-06-15 12:00:02.583842894,3.0,Atraso leve,123.4,84.99,38.41,31.13
SHP-00821,2026-07-07 08:00:00,HUB-RJ,Sul,R-PR-CO,RotaSul,D+2,B2C,2.69,1506.6,2026-07-09 14:00:00,2026-07-10 02:51:46.973612288,12.86,Atraso crítico,105.53,59.96,45.57,43.18
SHP-00822,2026-06-16 15:00:00,HUB-GO,Centro-Oeste,R-SP-RJ,Nexo Log,D+1,B2C,20.39,153.3,2026-06-17 21:00:00,2026-06-18 01:55:12.696255229,4.92,Atraso leve,62.25,43.36,18.89,30.35
SHP-00823,2026-07-14 02:00:00,HUB-PR,Nordeste,R-SP-RJ,ViaCargo,D+2,Enterprise,23.01,1446.4,2026-07-16 08:00:00,2026-07-16 06:36:25.657015683,-1.39,No prazo,148.37,91.31,57.06,38.46
SHP-00824,2026-07-21 13:00:00,HUB-PR,Nordeste,R-BH-GO,Atlas Express,Econômico,Enterprise,22.69,1516.2,2026-07-25 13:00:00,2026-07-25 20:24:28.806634213,7.41,Atraso leve,157.16,121.24,35.92,22.86
SHP-00825,2026-06-17 06:00:00,HUB-BH,Sudeste,R-SP-RJ,Atlas Express,Econômico,SMB,3.42,774.4,2026-06-21 06:00:00,2026-06-20 22:00:00.000000000,-8.0,No prazo,68.9,55.37,13.53,19.64
SHP-00826,2026-06-21 14:00:00,HUB-SP,Nordeste,R-SP-PR,ViaCargo,D+1,Enterprise,16.92,879.6,2026-06-22 20:00:00,2026-06-22 12:00:00.000000000,-8.0,No prazo,114.9,87.97,26.93,23.44
SHP-00827,2026-07-04 15:00:00,HUB-SP,Sul,R-RJ-NE,Atlas Express,D+2,B2C,5.93,1225.8,2026-07-06 21:00:00,2026-07-06 22:43:33.834634505,1.73,Atraso leve,110.44,65.44,45.0,40.75
SHP-00828,2026-06-01 09:00:00,HUB-GO,Sudeste,R-SP-BH,RotaSul,D+1,B2C,6.03,787.1,2026-06-02 15:00:00,2026-06-03 03:31:30.154514238,12.53,Atraso crítico,78.42,57.09,21.33,27.2
SHP-00829,2026-06-02 05:00:00,HUB-SP,Centro-Oeste,R-BH-GO,ViaCargo,D+1,SMB,0.23,1387.8,2026-06-03 11:00:00,2026-06-03 21:03:45.520929128,10.06,Atraso crítico,101.49,65.7,35.79,35.26
SHP-00830,2026-06-20 09:00:00,HUB-BH,Centro-Oeste,R-SP-RJ,ViaCargo,D+1,B2C,11.1,1490.9,2026-06-21 15:00:00,2026-06-21 07:00:00.000000000,-8.0,No prazo,122.31,88.45,33.86,27.68
SHP-00831,2026-06-30 20:00:00,HUB-RJ,Nordeste,R-RJ-NE,ViaCargo,D+1,B2C,16.93,1498.4,2026-07-02 02:00:00,2026-07-02 00:33:25.386167399,-1.44,No prazo,143.3,96.91,46.39,32.37
SHP-00832,2026-07-25 18:00:00,HUB-PR,Sudeste,R-SP-RJ,Atlas Express,Econômico,B2C,13.15,1213.2,2026-07-29 18:00:00,2026-07-29 19:34:56.085621304,1.58,Atraso leve,129.19,68.89,60.3,46.68
SHP-00833,2026-07-22 12:00:00,HUB-SP,Sul,R-SP-RJ,Atlas Express,Econômico,B2C,5.6,726.9,2026-07-26 12:00:00,2026-07-26 14:20:55.639974850,2.35,Atraso leve,89.24,57.67,31.57,35.38
SHP-00834,2026-07-03 06:00:00,HUB-GO,Centro-Oeste,R-BH-GO,Atlas Express,Econômico,Enterprise,14.84,136.9,2026-07-07 06:00:00,2026-07-07 03:28:58.336354783,-2.52,No prazo,64.17,33.55,30.62,47.72
SHP-00835,2026-06-13 23:00:00,HUB-RJ,Sudeste,R-SP-BH,Atlas Express,D+2,B2C,1.75,434.3,2026-06-16 05:00:00,2026-06-16 14:24:49.887424120,9.41,Atraso crítico,65.97,32.66,33.31,50.49
SHP-00836,2026-06-21 14:00:00,HUB-BH,Sudeste,R-SP-PR,ViaCargo,D+2,B2C,4.94,299.8,2026-06-23 20:00:00,2026-06-24 03:09:30.534068913,7.16,Atraso leve,58.59,42.58,16.01,27.33
SHP-00837,2026-07-16 23:00:00,HUB-SP,Centro-Oeste,R-SP-BH,RotaSul,Econômico,Enterprise,7.24,427.4,2026-07-20 23:00:00,2026-07-21 00:37:11.448226998,1.62,Atraso leve,74.93,54.51,20.42,27.25
SHP-00838,2026-07-07 09:00:00,HUB-RJ,Sudeste,R-RJ-NE,RotaSul,D+2,Enterprise,17.46,611.4,2026-07-09 15:00:00,2026-07-10 08:25:27.214725869,17.42,Atraso crítico,95.28,68.75,26.53,27.84
SHP-00839,2026-06-03 16:00:00,HUB-PR,Centro-Oeste,R-SP-PR,Atlas Express,D+1,B2C,10.67,1044.8,2026-06-04 22:00:00,2026-06-05 06:42:58.873089835,8.72,Atraso crítico,114.32,85.98,28.34,24.79
SHP-00840,2026-07-07 18:00:00,HUB-BH,Sudeste,R-SP-BH,Atlas Express,D+1,B2C,18.52,527.7,2026-07-09 00:00:00,2026-07-08 22:04:38.846383838,-1.92,No prazo,85.28,48.45,36.83,43.19
SHP-00841,2026-07-16 12:00:00,HUB-GO,Sul,R-BH-GO,ViaCargo,D+2,SMB,19.87,162.0,2026-07-18 18:00:00,2026-07-19 01:53:09.704463444,7.89,Atraso leve,73.48,48.27,25.21,34.31
SHP-00842,2026-06-13 15:00:00,HUB-GO,Sul,R-SP-BH,ViaCargo,D+2,B2C,5.31,397.3,2026-06-15 21:00:00,2026-06-16 04:25:36.747611036,7.43,Atraso leve,54.56,33.45,21.11,38.69
SHP-00843,2026-06-19 15:00:00,HUB-BH,Centro-Oeste,R-SP-BH,ViaCargo,D+1,B2C,23.43,335.8,2026-06-20 21:00:00,2026-06-20 17:17:44.295808517,-3.7,No prazo,86.81,70.14,16.67,19.2
SHP-00844,2026-07-12 12:00:00,HUB-SP,Nordeste,R-SP-BH,ViaCargo,D+2,SMB,15.09,921.1,2026-07-14 18:00:00,2026-07-14 19:08:48.182907246,1.15,Atraso leve,106.81,65.5,41.31,38.68
SHP-00845,2026-07-24 15:00:00,HUB-BH,Sul,R-BH-GO,Atlas Express,Same Day,B2C,9.1,670.0,2026-07-25 03:00:00,2026-07-25 12:44:55.926132133,9.75,Atraso crítico,83.74,63.02,20.72,24.74
SHP-00846,2026-07-26 23:00:00,HUB-GO,Sudeste,R-PR-CO,Nexo Log,Econômico,B2C,15.07,352.3,2026-07-30 23:00:00,2026-07-31 14:22:27.424770921,15.37,Atraso crítico,73.21,40.18,33.03,45.12
SHP-00847,2026-07-13 08:00:00,HUB-GO,Sul,R-BH-GO,Nexo Log,D+1,B2C,8.17,1025.3,2026-07-14 14:00:00,2026-07-15 02:11:33.320122463,12.19,Atraso crítico,109.94,68.8,41.14,37.42
SHP-00848,2026-06-25 02:00:00,HUB-RJ,Sudeste,R-SP-BH,Atlas Express,D+2,SMB,20.48,924.8,2026-06-27 08:00:00,2026-06-27 01:25:38.275378487,-6.57,No prazo,114.13,86.29,27.84,24.39
SHP-00849,2026-06-21 13:00:00,HUB-RJ,Sul,R-SP-BH,RotaSul,Econômico,B2C,16.81,273.1,2026-06-25 13:00:00,2026-06-25 22:23:06.195914006,9.39,Atraso crítico,84.7,59.54,25.16,29.7
SHP-00850,2026-06-09 12:00:00,HUB-PR,Nordeste,R-SP-BH,ViaCargo,Econômico,B2C,2.82,1481.7,2026-06-13 12:00:00,2026-06-13 04:00:00.000000000,-8.0,No prazo,113.86,80.53,33.33,29.27
SHP-00851,2026-06-03 04:00:00,HUB-RJ,Sul,R-PR-CO,Atlas Express,Econômico,B2C,4.19,260.2,2026-06-07 04:00:00,2026-06-07 10:47:54.795001130,6.8,Atraso leve,38.1,23.36,14.74,38.69
SHP-00852,2026-07-27 21:00:00,HUB-PR,Centro-Oeste,R-RJ-NE,ViaCargo,D+1,B2C,16.57,332.8,2026-07-29 03:00:00,2026-07-29 06:32:29.668498674,3.54,Atraso leve,82.96,46.86,36.1,43.51
SHP-00853,2026-07-01 12:00:00,HUB-PR,Nordeste,R-SP-PR,RotaSul,Same Day,B2C,16.05,1543.8,2026-07-02 00:00:00,2026-07-02 16:28:45.875622617,16.48,Atraso crítico,152.75,83.43,69.32,45.38
SHP-00854,2026-07-27 15:00:00,HUB-SP,Sul,R-SP-PR,ViaCargo,D+2,B2C,17.48,438.0,2026-07-29 21:00:00,2026-07-31 18:04:52.207158504,45.08,Atraso crítico,80.6,55.29,25.31,31.4
SHP-00855,2026-07-02 12:00:00,HUB-BH,Sul,R-SP-PR,Atlas Express,D+2,B2C,2.72,280.8,2026-07-04 18:00:00,2026-07-05 06:44:06.130218254,12.74,Atraso crítico,44.63,35.31,9.32,20.88
SHP-00856,2026-07-01 12:00:00,HUB-GO,Sudeste,R-PR-CO,RotaSul,D+2,B2C,0.4,1105.7,2026-07-03 18:00:00,2026-07-03 14:59:18.952215345,-3.01,No prazo,85.96,60.95,25.01,29.09
SHP-00857,2026-06-07 17:00:00,HUB-SP,Sul,R-SP-PR,ViaCargo,D+2,B2C,11.24,1207.5,2026-06-09 23:00:00,2026-06-10 10:01:52.248569164,11.03,Atraso crítico,104.76,74.92,29.84,28.48
SHP-00858,2026-06-14 09:00:00,HUB-GO,Sul,R-RJ-NE,RotaSul,Econômico,SMB,0.94,503.7,2026-06-18 09:00:00,2026-06-18 15:40:42.570677777,6.68,Atraso leve,48.61,32.37,16.24,33.41
SHP-00859,2026-07-15 20:00:00,HUB-GO,Sudeste,R-SP-BH,Atlas Express,D+1,B2C,1.71,1502.7,2026-07-17 02:00:00,2026-07-17 15:03:47.326977452,13.06,Atraso crítico,121.57,67.21,54.36,44.71
SHP-00860,2026-07-03 21:00:00,HUB-BH,Sul,R-RJ-NE,Atlas Express,Econômico,SMB,15.43,142.2,2026-07-07 21:00:00,2026-07-08 04:38:38.911300862,7.64,Atraso leve,65.75,36.32,29.43,44.76
SHP-00861,2026-06-23 10:00:00,HUB-BH,Centro-Oeste,R-SP-RJ,RotaSul,D+1,B2C,13.68,1079.9,2026-06-24 16:00:00,2026-06-24 16:42:15.479589606,0.7,Atraso leve,108.26,82.59,25.67,23.71
SHP-00862,2026-06-11 01:00:00,HUB-SP,Sudeste,R-SP-BH,Atlas Express,D+1,SMB,21.71,1414.0,2026-06-12 07:00:00,2026-06-12 11:56:51.343258288,4.95,Atraso leve,153.21,83.94,69.27,45.21
SHP-00863,2026-06-08 00:00:00,HUB-BH,Nordeste,R-RJ-NE,Atlas Express,Same Day,Enterprise,4.29,1443.1,2026-06-08 12:00:00,2026-06-08 20:09:27.131634507,8.16,Atraso crítico,113.63,68.95,44.68,39.32
SHP-00864,2026-06-10 21:00:00,HUB-PR,Centro-Oeste,R-SP-BH,RotaSul,Same Day,B2C,2.99,683.8,2026-06-11 09:00:00,2026-06-11 07:51:47.444042732,-1.14,No prazo,71.0,39.05,31.95,45.0
SHP-00865,2026-07-03 18:00:00,HUB-SP,Nordeste,R-BH-GO,RotaSul,D+2,B2C,10.27,802.3,2026-07-06 00:00:00,2026-07-06 05:33:49.076115411,5.56,Atraso leve,91.79,47.44,44.35,48.32
SHP-00866,2026-06-25 19:00:00,HUB-GO,Sul,R-SP-RJ,Nexo Log,D+1,B2C,10.42,912.0,2026-06-27 01:00:00,2026-06-27 18:09:42.196743021,17.16,Atraso crítico,100.68,63.22,37.46,37.21
SHP-00867,2026-06-26 08:00:00,HUB-PR,Centro-Oeste,R-SP-RJ,Nexo Log,D+2,SMB,23.59,1276.3,2026-06-28 14:00:00,2026-06-28 06:00:00.000000000,-8.0,No prazo,141.6,76.13,65.47,46.24
SHP-00868,2026-07-16 15:00:00,HUB-GO,Sul,R-PR-CO,Atlas Express,Econômico,B2C,17.16,1410.0,2026-07-20 15:00:00,2026-07-20 16:48:17.178724072,1.8,Atraso leve,141.18,100.68,40.5,28.69
SHP-00869,2026-07-09 09:00:00,HUB-RJ,Nordeste,R-SP-BH,Nexo Log,Same Day,B2C,20.59,544.3,2026-07-09 21:00:00,2026-07-09 13:00:00.000000000,-8.0,No prazo,85.4,49.12,36.28,42.48
SHP-00870,2026-07-27 20:00:00,HUB-RJ,Sul,R-SP-RJ,Nexo Log,Econômico,B2C,19.0,385.9,2026-07-31 20:00:00,2026-07-31 22:44:37.569816517,2.74,Atraso leve,95.43,65.03,30.4,31.86
SHP-00871,2026-06-28 09:00:00,HUB-GO,Nordeste,R-PR-CO,Nexo Log,D+2,B2C,10.21,1280.8,2026-06-30 15:00:00,2026-06-30 18:35:06.837021130,3.59,Atraso leve,127.28,68.54,58.74,46.15
SHP-00872,2026-07-18 06:00:00,HUB-BH,Nordeste,R-SP-PR,ViaCargo,D+1,B2C,0.72,702.8,2026-07-19 12:00:00,2026-07-20 07:24:19.006425323,19.41,Atraso crítico,71.03,40.44,30.59,43.07
SHP-00873,2026-06-17 08:00:00,HUB-BH,Sudeste,R-PR-CO,RotaSul,D+1,B2C,21.44,1054.3,2026-06-18 14:00:00,2026-06-18 17:32:36.186702779,3.54,Atraso leve,126.52,100.27,26.25,20.75
SHP-00874,2026-07-28 09:00:00,HUB-PR,Centro-Oeste,R-SP-BH,Nexo Log,Econômico,SMB,9.48,812.5,2026-08-01 09:00:00,2026-08-01 01:00:00.000000000,-8.0,No prazo,89.75,54.09,35.66,39.73
SHP-00875,2026-07-19 20:00:00,HUB-SP,Sul,R-SP-PR,RotaSul,Same Day,SMB,19.09,727.1,2026-07-20 08:00:00,2026-07-20 17:24:38.357766483,9.41,Atraso crítico,97.27,80.85,16.42,16.88
SHP-00876,2026-06-15 03:00:00,HUB-PR,Centro-Oeste,R-SP-PR,ViaCargo,D+2,Enterprise,22.62,115.5,2026-06-17 09:00:00,2026-06-17 17:39:39.898925578,8.66,Atraso crítico,83.31,60.07,23.24,27.9
SHP-00877,2026-07-25 02:00:00,HUB-GO,Centro-Oeste,R-SP-PR,Nexo Log,Econômico,B2C,4.0,1464.2,2026-07-29 02:00:00,2026-07-29 20:17:15.333031119,18.29,Atraso crítico,116.04,61.53,54.51,46.98
SHP-00878,2026-07-02 20:00:00,HUB-PR,Sul,R-SP-PR,RotaSul,D+2,B2C,13.75,395.8,2026-07-05 02:00:00,2026-07-05 09:27:10.175232551,7.45,Atraso leve,85.55,66.09,19.46,22.75
SHP-00879,2026-07-17 23:00:00,HUB-BH,Sul,R-BH-GO,Atlas Express,Econômico,Enterprise,22.3,273.1,2026-07-21 23:00:00,2026-07-21 22:39:24.595321933,-0.34,No prazo,85.16,43.93,41.23,48.41
SHP-00880,2026-07-04 23:00:00,HUB-SP,Sudeste,R-SP-PR,ViaCargo,D+1,B2C,19.74,1116.4,2026-07-06 05:00:00,2026-07-06 04:49:50.845323488,-0.17,No prazo,131.62,75.02,56.6,43.0
SHP-00881,2026-07-25 23:00:00,HUB-SP,Centro-Oeste,R-SP-BH,Nexo Log,Econômico,B2C,2.85,1519.0,2026-07-29 23:00:00,2026-07-30 11:17:56.113266209,12.3,Atraso crítico,105.77,60.01,45.76,43.26
SHP-00882,2026-06-15 02:00:00,HUB-GO,Nordeste,R-PR-CO,RotaSul,D+1,B2C,12.2,1197.3,2026-06-16 08:00:00,2026-06-16 18:18:20.619624822,10.31,Atraso crítico,116.81,85.6,31.21,26.72
SHP-00883,2026-06-22 15:00:00,HUB-BH,Centro-Oeste,R-BH-GO,Atlas Express,D+2,B2C,3.67,1089.1,2026-06-24 21:00:00,2026-06-24 13:00:00.000000000,-8.0,No prazo,99.29,57.79,41.5,41.8
SHP-00884,2026-07-18 18:00:00,HUB-RJ,Centro-Oeste,R-SP-BH,RotaSul,Econômico,B2C,8.96,1438.4,2026-07-22 18:00:00,2026-07-22 21:56:19.337292150,3.94,Atraso leve,121.51,87.01,34.5,28.39
SHP-00885,2026-07-14 11:00:00,HUB-BH,Sul,R-PR-CO,RotaSul,Econômico,B2C,12.68,50.8,2026-07-18 11:00:00,2026-07-18 11:17:10.577734646,0.29,Atraso leve,47.39,32.77,14.62,30.85
SHP-00886,2026-07-28 07:00:00,HUB-BH,Sul,R-SP-BH,Atlas Express,D+1,B2C,20.39,588.7,2026-07-29 13:00:00,2026-07-29 18:06:31.836447216,5.11,Atraso leve,88.63,55.74,32.89,37.11
SHP-00887,2026-07-06 05:00:00,HUB-RJ,Sul,R-SP-RJ,Atlas Express,Econômico,B2C,18.59,1061.3,2026-07-10 05:00:00,2026-07-10 11:09:05.778957207,6.15,Atraso leve,123.94,77.48,46.46,37.49
SHP-00888,2026-06-05 20:00:00,HUB-RJ,Sul,R-SP-BH,ViaCargo,Same Day,B2C,15.96,679.0,2026-06-06 08:00:00,2026-06-06 11:07:18.460702482,3.12,Atraso leve,87.23,63.97,23.26,26.67
SHP-00889,2026-06-16 07:00:00,HUB-PR,Centro-Oeste,R-SP-RJ,ViaCargo,D+2,SMB,2.94,1019.6,2026-06-18 13:00:00,2026-06-18 07:50:25.194015233,-5.16,No prazo,89.94,64.15,25.79,28.67
SHP-00890,2026-06-05 10:00:00,HUB-PR,Sudeste,R-SP-BH,Atlas Express,Econômico,B2C,16.37,558.8,2026-06-09 10:00:00,2026-06-09 08:26:02.037160816,-1.57,No prazo,77.07,44.92,32.15,41.72
SHP-00891,2026-07-20 22:00:00,HUB-RJ,Centro-Oeste,R-PR-CO,RotaSul,D+2,B2C,15.36,185.9,2026-07-23 04:00:00,2026-07-23 07:43:48.312449127,3.73,Atraso leve,65.38,37.17,28.21,43.15
SHP-00892,2026-06-01 13:00:00,HUB-RJ,Centro-Oeste,R-SP-RJ,ViaCargo,Same Day,B2C,1.57,521.2,2026-06-02 01:00:00,2026-06-01 17:55:01.480076048,-7.08,No prazo,53.68,32.69,20.99,39.1
SHP-00893,2026-06-26 04:00:00,HUB-RJ,Sul,R-SP-PR,Nexo Log,D+2,B2C,23.52,204.7,2026-06-28 10:00:00,2026-06-28 21:23:27.283219153,11.39,Atraso crítico,78.53,43.25,35.28,44.93
SHP-00894,2026-07-28 04:00:00,HUB-BH,Sul,R-PR-CO,RotaSul,D+2,B2C,6.83,1587.5,2026-07-30 10:00:00,2026-07-30 23:50:28.112228506,13.84,Atraso crítico,137.38,69.49,67.89,49.42
SHP-00895,2026-06-18 21:00:00,HUB-SP,Sudeste,R-BH-GO,Atlas Express,Econômico,B2C,23.65,303.9,2026-06-22 21:00:00,2026-06-23 02:26:47.674542238,5.45,Atraso leve,78.84,57.39,21.45,27.21
SHP-00896,2026-06-22 05:00:00,HUB-PR,Sudeste,R-RJ-NE,Atlas Express,D+2,SMB,14.68,1246.3,2026-06-24 11:00:00,2026-06-24 13:04:03.079043260,2.07,Atraso leve,132.07,74.45,57.62,43.63
SHP-00897,2026-07-17 12:00:00,HUB-SP,Nordeste,R-SP-BH,ViaCargo,Same Day,B2C,7.97,33.1,2026-07-18 00:00:00,2026-07-17 16:00:00.000000000,-8.0,No prazo,31.85,23.87,7.98,25.05
SHP-00898,2026-07-01 14:00:00,HUB-SP,Sudeste,R-BH-GO,Atlas Express,D+1,B2C,6.78,886.0,2026-07-02 20:00:00,2026-07-03 11:11:29.513119816,15.19,Atraso crítico,80.85,48.26,32.59,40.31
SHP-00899,2026-07-06 04:00:00,HUB-PR,Sudeste,R-SP-RJ,Atlas Express,Same Day,B2C,17.31,223.0,2026-07-06 16:00:00,2026-07-06 17:27:50.722518788,1.46,Atraso leve,78.83,57.02,21.81,27.67
SHP-00900,2026-06-22 06:00:00,HUB-SP,Sudeste,R-BH-GO,Nexo Log,D+1,Enterprise,1.14,1287.2,2026-06-23 12:00:00,2026-06-23 21:23:25.611061466,9.39,Atraso crítico,99.29,72.24,27.05,27.24
